starttime	seconds	ctime	dtime	ttime	wait
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	11
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	11
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	11
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	11
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	11
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	11
Sun Oct 09 07:20:45 2011	1318141245	0	12	12	11
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	11
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	11
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	11
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	11
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	11
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	11
Sun Oct 09 07:20:55 2011	1318141255	0	12	12	11
Sun Oct 09 07:20:45 2011	1318141245	0	12	12	11
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	11
Sun Oct 09 07:20:53 2011	1318141253	0	12	12	11
Sun Oct 09 07:20:53 2011	1318141253	0	12	12	11
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	11
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	11
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	11
Sun Oct 09 07:20:57 2011	1318141257	0	12	12	11
Sun Oct 09 07:20:45 2011	1318141245	0	12	12	11
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	11
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	11
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	11
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	11
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	11
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	11
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	11
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	11
Sun Oct 09 07:20:55 2011	1318141255	0	12	12	11
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	11
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	11
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	11
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	11
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	11
Sun Oct 09 07:20:55 2011	1318141255	0	12	12	11
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	11
Sun Oct 09 07:20:55 2011	1318141255	0	12	12	11
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	11
Sun Oct 09 07:20:57 2011	1318141257	0	12	12	11
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	11
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	11
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	11
Sun Oct 09 07:20:53 2011	1318141253	0	12	12	11
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	11
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	11
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	11
Sun Oct 09 07:20:57 2011	1318141257	0	12	12	11
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	11
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	11
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	11
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	11
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	11
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	11
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	9
Sun Oct 09 07:20:57 2011	1318141257	0	12	12	11
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	11
Sun Oct 09 07:20:53 2011	1318141253	0	12	12	11
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	11
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	11
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	11
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	11
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	11
Sun Oct 09 07:20:53 2011	1318141253	0	12	12	11
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	11
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	11
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	11
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	11
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	11
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	11
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	11
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	11
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	11
Sun Oct 09 07:20:53 2011	1318141253	0	12	12	11
Sun Oct 09 07:20:42 2011	1318141242	0	12	12	11
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	11
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	11
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	11
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	11
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	11
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	11
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	11
Sun Oct 09 07:20:57 2011	1318141257	0	12	12	11
Sun Oct 09 07:20:53 2011	1318141253	0	12	12	11
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	11
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	11
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	11
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	11
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	11
Sun Oct 09 07:20:45 2011	1318141245	0	12	12	11
Sun Oct 09 07:20:53 2011	1318141253	0	12	12	11
Sun Oct 09 07:20:45 2011	1318141245	0	12	12	11
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	11
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	11
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	11
Sun Oct 09 07:20:45 2011	1318141245	0	12	12	11
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	11
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	11
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	11
Sun Oct 09 07:20:53 2011	1318141253	0	12	12	11
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	11
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	11
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	11
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	11
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	11
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	11
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	11
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	11
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	11
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	12
Sun Oct 09 07:20:45 2011	1318141245	0	12	12	11
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	10
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	11
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	11
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	11
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	11
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	11
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	11
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	12
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	11
Sun Oct 09 07:20:57 2011	1318141257	0	12	12	11
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	11
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	11
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	11
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	11
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	11
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	12
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	11
Sun Oct 09 07:20:57 2011	1318141257	0	12	12	12
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	11
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	12
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	12
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	12
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	12
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	12
Sun Oct 09 07:20:58 2011	1318141258	0	12	12	12
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	12
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	12
Sun Oct 09 07:20:55 2011	1318141255	0	12	12	12
Sun Oct 09 07:20:55 2011	1318141255	0	12	12	12
Sun Oct 09 07:20:55 2011	1318141255	0	12	12	12
Sun Oct 09 07:20:55 2011	1318141255	0	12	12	12
Sun Oct 09 07:20:57 2011	1318141257	0	12	12	12
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	12
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	12
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	12
Sun Oct 09 07:20:55 2011	1318141255	0	12	12	12
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	12
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	12
Sun Oct 09 07:20:45 2011	1318141245	0	12	12	12
Sun Oct 09 07:20:53 2011	1318141253	0	12	12	12
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	12
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	12
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	12
Sun Oct 09 07:20:55 2011	1318141255	0	12	12	12
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	12
Sun Oct 09 07:20:55 2011	1318141255	0	12	12	12
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	12
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	12
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	11
Sun Oct 09 07:20:58 2011	1318141258	0	12	12	12
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	12
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	12
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	12
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	12
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	12
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	12
Sun Oct 09 07:20:57 2011	1318141257	0	12	12	12
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	12
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	12
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	12
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	12
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	12
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	12
Sun Oct 09 07:20:57 2011	1318141257	0	12	12	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	12
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	12
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	12
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	12
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	12
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	12
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	12
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	12
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	12
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	12
Sun Oct 09 07:20:53 2011	1318141253	0	12	12	12
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	12
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	12
Sun Oct 09 07:20:55 2011	1318141255	0	12	12	12
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	12
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	12
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	12
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	12
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	12
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	12
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	12
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	12
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	12
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	12
Sun Oct 09 07:20:58 2011	1318141258	0	12	12	12
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	12
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	12
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	12
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	12
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	12
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	12
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	12
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	12
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	12
Sun Oct 09 07:20:55 2011	1318141255	0	12	12	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	12
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	12
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	12
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	12
Sun Oct 09 07:20:53 2011	1318141253	0	12	12	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	12
Sun Oct 09 07:20:57 2011	1318141257	0	12	12	12
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	12
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	12
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	12
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	12
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	12
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	12
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	12
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	12
Sun Oct 09 07:20:57 2011	1318141257	0	12	12	12
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	12
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	12
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	12
Sun Oct 09 07:20:55 2011	1318141255	0	12	12	12
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	12
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	12
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	12
Sun Oct 09 07:20:58 2011	1318141258	0	12	12	12
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	12
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	12
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	12
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	12
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	12
Sun Oct 09 07:20:53 2011	1318141253	0	12	12	12
Sun Oct 09 07:20:55 2011	1318141255	0	12	12	12
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	12
Sun Oct 09 07:20:43 2011	1318141243	0	12	12	10
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	12
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	12
Sun Oct 09 07:20:45 2011	1318141245	0	12	12	12
Sun Oct 09 07:20:53 2011	1318141253	0	12	12	12
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	12
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	12
Sun Oct 09 07:20:57 2011	1318141257	0	12	12	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	12
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	12
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	12
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	12
Sun Oct 09 07:20:52 2011	1318141252	0	12	12	12
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	12
Sun Oct 09 07:20:44 2011	1318141244	0	12	12	12
Sun Oct 09 07:20:45 2011	1318141245	0	12	12	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	12	12
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	12
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	12
Sun Oct 09 07:20:57 2011	1318141257	0	12	12	12
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	12
Sun Oct 09 07:20:57 2011	1318141257	0	12	12	12
Sun Oct 09 07:20:55 2011	1318141255	0	12	12	12
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	12
Sun Oct 09 07:20:53 2011	1318141253	0	12	12	12
Sun Oct 09 07:20:58 2011	1318141258	0	12	12	12
Sun Oct 09 07:20:56 2011	1318141256	0	12	12	12
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	12
Sun Oct 09 07:20:47 2011	1318141247	0	12	12	12
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	12
Sun Oct 09 07:20:50 2011	1318141250	0	12	12	12
Sun Oct 09 07:20:57 2011	1318141257	0	12	12	12
Sun Oct 09 07:20:51 2011	1318141251	0	12	12	12
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	12
Sun Oct 09 07:20:48 2011	1318141248	0	12	12	12
Sun Oct 09 07:20:46 2011	1318141246	0	12	12	12
Sun Oct 09 07:20:55 2011	1318141255	0	12	12	12
Sun Oct 09 07:20:54 2011	1318141254	0	12	12	12
Sun Oct 09 07:20:52 2011	1318141252	0	12	13	12
Sun Oct 09 07:20:56 2011	1318141256	0	12	13	12
Sun Oct 09 07:20:53 2011	1318141253	0	12	13	12
Sun Oct 09 07:20:45 2011	1318141245	0	12	13	12
Sun Oct 09 07:20:47 2011	1318141247	0	12	13	12
Sun Oct 09 07:20:54 2011	1318141254	0	12	13	12
Sun Oct 09 07:20:49 2011	1318141249	0	12	13	12
Sun Oct 09 07:20:51 2011	1318141251	0	12	13	12
Sun Oct 09 07:20:54 2011	1318141254	0	12	13	12
Sun Oct 09 07:20:48 2011	1318141248	0	12	13	12
Sun Oct 09 07:20:56 2011	1318141256	0	12	13	12
Sun Oct 09 07:20:43 2011	1318141243	0	12	13	9
Sun Oct 09 07:20:47 2011	1318141247	0	12	13	12
Sun Oct 09 07:20:53 2011	1318141253	0	12	13	12
Sun Oct 09 07:20:45 2011	1318141245	0	13	13	12
Sun Oct 09 07:20:45 2011	1318141245	0	12	13	12
Sun Oct 09 07:20:48 2011	1318141248	0	12	13	12
Sun Oct 09 07:20:56 2011	1318141256	0	13	13	12
Sun Oct 09 07:20:43 2011	1318141243	0	13	13	12
Sun Oct 09 07:20:46 2011	1318141246	0	13	13	12
Sun Oct 09 07:20:46 2011	1318141246	0	13	13	12
Sun Oct 09 07:20:49 2011	1318141249	0	13	13	12
Sun Oct 09 07:20:43 2011	1318141243	0	13	13	12
Sun Oct 09 07:20:55 2011	1318141255	0	13	13	12
Sun Oct 09 07:20:53 2011	1318141253	0	13	13	12
Sun Oct 09 07:20:55 2011	1318141255	0	13	13	12
Sun Oct 09 07:20:43 2011	1318141243	0	13	13	12
Sun Oct 09 07:20:48 2011	1318141248	0	13	13	12
Sun Oct 09 07:20:53 2011	1318141253	0	13	13	12
Sun Oct 09 07:20:49 2011	1318141249	0	13	13	12
Sun Oct 09 07:20:51 2011	1318141251	0	13	13	12
Sun Oct 09 07:20:48 2011	1318141248	0	13	13	12
Sun Oct 09 07:20:58 2011	1318141258	0	13	13	12
Sun Oct 09 07:20:47 2011	1318141247	0	13	13	12
Sun Oct 09 07:20:43 2011	1318141243	0	13	13	12
Sun Oct 09 07:20:58 2011	1318141258	0	13	13	12
Sun Oct 09 07:20:58 2011	1318141258	0	13	13	12
Sun Oct 09 07:20:50 2011	1318141250	0	13	13	12
Sun Oct 09 07:20:52 2011	1318141252	0	13	13	12
Sun Oct 09 07:20:47 2011	1318141247	0	12	13	12
Sun Oct 09 07:20:48 2011	1318141248	0	13	13	12
Sun Oct 09 07:20:55 2011	1318141255	0	13	13	12
Sun Oct 09 07:20:47 2011	1318141247	0	13	13	12
Sun Oct 09 07:20:53 2011	1318141253	0	13	13	12
Sun Oct 09 07:20:55 2011	1318141255	0	13	13	12
Sun Oct 09 07:20:56 2011	1318141256	0	13	13	12
Sun Oct 09 07:20:56 2011	1318141256	0	13	13	12
Sun Oct 09 07:20:57 2011	1318141257	0	13	13	12
Sun Oct 09 07:20:52 2011	1318141252	0	13	13	12
Sun Oct 09 07:20:57 2011	1318141257	0	13	13	12
Sun Oct 09 07:20:53 2011	1318141253	0	13	13	12
Sun Oct 09 07:20:46 2011	1318141246	0	13	13	12
Sun Oct 09 07:20:53 2011	1318141253	0	13	13	12
Sun Oct 09 07:20:56 2011	1318141256	0	13	13	12
Sun Oct 09 07:20:56 2011	1318141256	0	13	13	12
Sun Oct 09 07:20:55 2011	1318141255	0	13	13	12
Sun Oct 09 07:20:45 2011	1318141245	0	13	13	12
Sun Oct 09 07:20:52 2011	1318141252	0	13	13	11
Sun Oct 09 07:20:42 2011	1318141242	0	13	13	12
Sun Oct 09 07:20:47 2011	1318141247	0	13	13	12
Sun Oct 09 07:20:54 2011	1318141254	0	13	13	12
Sun Oct 09 07:20:56 2011	1318141256	0	13	13	12
Sun Oct 09 07:20:49 2011	1318141249	0	13	13	12
Sun Oct 09 07:20:49 2011	1318141249	0	13	13	12
Sun Oct 09 07:20:53 2011	1318141253	0	13	13	12
Sun Oct 09 07:20:52 2011	1318141252	0	13	13	12
Sun Oct 09 07:20:47 2011	1318141247	0	13	13	7
Sun Oct 09 07:20:53 2011	1318141253	0	13	13	12
Sun Oct 09 07:20:53 2011	1318141253	0	13	13	12
Sun Oct 09 07:20:49 2011	1318141249	0	13	13	12
Sun Oct 09 07:20:51 2011	1318141251	0	13	13	12
Sun Oct 09 07:20:43 2011	1318141243	0	13	13	12
Sun Oct 09 07:20:57 2011	1318141257	0	13	13	12
Sun Oct 09 07:20:51 2011	1318141251	0	13	13	12
Sun Oct 09 07:20:57 2011	1318141257	0	13	13	12
Sun Oct 09 07:20:50 2011	1318141250	0	13	13	12
Sun Oct 09 07:20:54 2011	1318141254	0	13	13	12
Sun Oct 09 07:20:47 2011	1318141247	0	13	13	12
Sun Oct 09 07:20:44 2011	1318141244	0	13	13	12
Sun Oct 09 07:20:49 2011	1318141249	0	13	13	12
Sun Oct 09 07:20:49 2011	1318141249	0	13	13	12
Sun Oct 09 07:20:44 2011	1318141244	0	13	13	12
Sun Oct 09 07:20:48 2011	1318141248	0	13	13	12
Sun Oct 09 07:20:53 2011	1318141253	0	13	13	12
Sun Oct 09 07:20:52 2011	1318141252	0	13	13	12
Sun Oct 09 07:20:51 2011	1318141251	0	13	13	12
Sun Oct 09 07:20:52 2011	1318141252	0	13	13	12
Sun Oct 09 07:20:46 2011	1318141246	0	13	13	12
Sun Oct 09 07:20:53 2011	1318141253	0	13	13	12
Sun Oct 09 07:20:54 2011	1318141254	0	13	13	12
Sun Oct 09 07:20:49 2011	1318141249	0	13	13	12
Sun Oct 09 07:20:47 2011	1318141247	0	13	13	12
Sun Oct 09 07:20:55 2011	1318141255	0	13	13	12
Sun Oct 09 07:20:44 2011	1318141244	0	13	13	12
Sun Oct 09 07:20:55 2011	1318141255	0	13	13	12
Sun Oct 09 07:20:54 2011	1318141254	0	13	13	12
Sun Oct 09 07:20:45 2011	1318141245	0	13	13	12
Sun Oct 09 07:20:47 2011	1318141247	0	13	13	7
Sun Oct 09 07:20:54 2011	1318141254	0	13	13	12
Sun Oct 09 07:20:45 2011	1318141245	0	13	13	12
Sun Oct 09 07:20:46 2011	1318141246	0	13	13	12
Sun Oct 09 07:20:46 2011	1318141246	0	13	13	12
Sun Oct 09 07:20:58 2011	1318141258	0	13	13	12
Sun Oct 09 07:20:54 2011	1318141254	0	13	13	13
Sun Oct 09 07:20:54 2011	1318141254	0	13	13	12
Sun Oct 09 07:20:49 2011	1318141249	0	13	13	12
Sun Oct 09 07:20:47 2011	1318141247	0	13	13	12
Sun Oct 09 07:20:58 2011	1318141258	0	13	13	12
Sun Oct 09 07:20:52 2011	1318141252	0	13	13	12
Sun Oct 09 07:20:53 2011	1318141253	0	13	13	12
Sun Oct 09 07:20:45 2011	1318141245	0	13	13	12
Sun Oct 09 07:20:53 2011	1318141253	0	13	13	12
Sun Oct 09 07:20:53 2011	1318141253	0	13	13	12
Sun Oct 09 07:20:44 2011	1318141244	0	13	13	12
Sun Oct 09 07:20:51 2011	1318141251	0	13	13	12
Sun Oct 09 07:20:43 2011	1318141243	0	13	13	12
Sun Oct 09 07:20:53 2011	1318141253	0	13	13	12
Sun Oct 09 07:20:56 2011	1318141256	0	13	13	12
Sun Oct 09 07:20:57 2011	1318141257	0	13	13	12
Sun Oct 09 07:20:45 2011	1318141245	0	13	13	12
Sun Oct 09 07:20:58 2011	1318141258	0	13	13	12
Sun Oct 09 07:20:48 2011	1318141248	0	13	13	13
Sun Oct 09 07:20:55 2011	1318141255	0	13	13	13
Sun Oct 09 07:20:44 2011	1318141244	0	13	13	13
Sun Oct 09 07:20:51 2011	1318141251	0	13	13	12
Sun Oct 09 07:20:48 2011	1318141248	0	13	13	12
Sun Oct 09 07:20:43 2011	1318141243	0	13	13	12
Sun Oct 09 07:20:49 2011	1318141249	0	13	13	13
Sun Oct 09 07:20:47 2011	1318141247	0	13	13	12
Sun Oct 09 07:20:54 2011	1318141254	0	13	13	12
Sun Oct 09 07:20:53 2011	1318141253	0	13	13	12
Sun Oct 09 07:20:55 2011	1318141255	0	13	13	13
Sun Oct 09 07:20:44 2011	1318141244	0	13	13	13
Sun Oct 09 07:20:56 2011	1318141256	0	13	13	13
Sun Oct 09 07:20:45 2011	1318141245	0	13	13	13
Sun Oct 09 07:20:48 2011	1318141248	0	13	13	13
Sun Oct 09 07:20:54 2011	1318141254	0	13	13	13
Sun Oct 09 07:20:44 2011	1318141244	0	13	13	12
Sun Oct 09 07:20:56 2011	1318141256	0	13	13	13
Sun Oct 09 07:20:44 2011	1318141244	0	13	13	13
Sun Oct 09 07:20:46 2011	1318141246	0	13	13	13
Sun Oct 09 07:20:42 2011	1318141242	0	13	13	13
Sun Oct 09 07:20:53 2011	1318141253	0	13	13	13
Sun Oct 09 07:20:57 2011	1318141257	0	13	13	13
Sun Oct 09 07:20:47 2011	1318141247	0	13	13	13
Sun Oct 09 07:20:49 2011	1318141249	0	13	13	13
Sun Oct 09 07:20:46 2011	1318141246	0	13	13	13
Sun Oct 09 07:20:58 2011	1318141258	0	13	13	13
Sun Oct 09 07:20:54 2011	1318141254	0	13	13	13
Sun Oct 09 07:20:43 2011	1318141243	0	13	13	13
Sun Oct 09 07:20:46 2011	1318141246	0	13	13	13
Sun Oct 09 07:20:52 2011	1318141252	0	13	13	13
Sun Oct 09 07:20:46 2011	1318141246	0	13	13	13
Sun Oct 09 07:20:52 2011	1318141252	0	13	13	13
Sun Oct 09 07:20:56 2011	1318141256	0	13	13	13
Sun Oct 09 07:20:45 2011	1318141245	0	13	13	13
